,policyID
2498,236937
2499,536401
2500,436103
2501,955859
2502,924137
2503,314403
2504,460074
2505,821418
2506,641045
2507,938089
2508,668100
2509,917824
2510,822268
2511,375813
2512,101966
2513,348639
2514,322306
2515,257502
2516,852679
2517,124120
2518,804951
2519,817095
2520,494140
2521,140314
2522,121536
2523,372877
2524,616022
2525,534013
2526,875969
2527,711199
2528,911047
2529,368958
2530,350268
2531,214997
2532,473386
2533,580467
2534,768274
2535,274203
2536,651151
2537,303374
2538,216526
2539,209743
2540,915117
2541,810727
2542,104202
2543,698667
2544,689858
2545,572239
2546,400544
2547,180895
2548,671103
2549,912232
2550,250554
2551,640656
2552,294238
2553,111823
2554,393393
2555,595690
2556,204057
2557,636827
2558,454627
2559,475102
2560,990153
2561,838361
2562,462967
2563,246062
2564,471298
2565,760318
2566,919553
2567,629086
2568,760194
2569,931590
2570,637745
2571,104800
2572,992441
2573,385409
2574,258475
2575,206916
2576,200383
2577,627890
2578,375314
2579,669789
2580,988857
2581,988994
2582,402907
2583,513308
2584,567159
2585,502873
2586,511801
2587,484824
2588,723662
2589,685884
2590,188855
2591,505620
2592,800689
2593,175975
2594,245166
2595,560945
2596,755635
2597,741913
2598,406737
2599,190905
2600,334833
2601,373838
2602,484447
2603,806973
2604,951753
2605,113173
2606,258432
2607,783886
2608,348235
2609,498962
2610,929712
2611,805002
2612,580506
2613,548244
2614,144354
2615,111513
2616,106797
2617,380644
2618,522142
2619,679150
2620,674448
2621,624913
2622,111097
2623,568902
2624,204861
2625,625408
2626,781405
2627,431180
2628,698485
2629,605133
2630,725775
2631,738050
2632,623147
2633,584199
2634,477552
2635,205174
2636,920994
2637,414411
2638,127443
2639,646252
2640,149370
2641,813832
2642,757437
2643,663669
2644,747742
2645,167170
2646,755668
2647,220765
2648,340423
2649,296409
2650,622541
2651,433965
2652,602037
2653,112675
2654,734077
2655,175026
2656,726776
2657,421862
2658,461685
2659,398142
2660,567345
2661,104520
2662,918562
2663,772923
2664,213524
2665,808555
2666,790581
2667,433048
2668,286938
2669,951072
2670,840638
2671,164554
2672,761176
2673,342057
2674,500699
2675,144162
2676,838308
2677,152466
2678,718667
2679,843462
2680,694205
2681,586966
2682,407937
2683,135483
2684,953453
2685,968046
2686,327942
2687,316579
2688,120138
2689,602660
2690,320882
2691,897337
2692,256496
2693,212427
2694,452606
2695,778202
2696,824106
2697,466187
2698,722185
2699,366703
2700,165387
2701,186827
2702,195618
2703,254168
2704,366391
2705,958924
2706,149130
2707,419661
2708,580558
2709,725030
2710,510264
2711,690281
2712,153307
2713,139404
2714,369596
2715,457400
2716,948366
2717,789551
2718,686031
2719,387678
2720,802100
2721,711864
2722,600326
2723,558889
2724,845140
2725,920836
2726,719430
2727,934454
2728,868012
2729,246333
2730,731771
2731,253166
2732,667946
2733,793474
2734,633596
2735,717023
2736,983699
2737,114645
2738,556597
2739,893888
2740,700728
2741,699131
2742,753170
2743,425028
2744,790428
2745,811636
2746,611934
2747,637270
2748,651817
2749,422181
2750,665319
2751,639782
2752,746587
2753,776621
2754,896823
2755,413367
2756,528932
2757,116190
2758,269195
2759,518592
2760,731173
2761,986389
2762,969190
2763,337731
2764,883874
2765,486803
2766,606038
2767,861030
2768,728023
2769,897882
2770,335532
2771,560335
2772,973846
2773,987432
2774,404334
2775,887112
2776,424987
2777,282987
2778,500286
2779,968794
2780,287417
2781,960682
2782,847731
2783,532586
2784,292311
2785,235460
2786,349312
2787,262622
2788,755177
2789,532414
2790,210726
2791,633881
2792,963319
2793,452489
2794,744343
2795,278402
2796,942613
2797,453278
2798,526027
2799,142888
2800,408741
2801,530623
2802,596770
2803,501751
2804,859098
2805,385711
2806,835721
2807,819511
2808,448836
2809,519469
2810,641453
2811,146663
2812,141174
2813,652748
2814,126465
2815,685449
2816,243614
2817,343488
2818,514958
2819,469516
2820,619865
2821,673130
2822,663647
2823,417480
2824,647418
2825,929776
2826,249458
2827,769761
2828,289204
2829,243627
2830,911789
2831,418888
2832,919862
2833,547295
2834,180891
2835,219673
2836,218022
2837,906315
2838,473173
2839,418513
2840,719197
2841,544405
2842,954587
2843,906409
2844,688845
2845,533415
2846,890244
2847,261967
2848,229301
2849,788877
2850,192040
2851,196882
2852,842062
2853,983477
2854,287991
2855,144550
2856,841067
2857,397301
2858,517039
2859,392922
2860,195994
2861,482151
2862,937306
2863,723566
2864,661386
2865,166730
2866,480066
2867,912287
2868,153986
2869,843389
2870,494849
2871,880406
2872,448696
2873,817925
2874,441078
2875,385673
2876,711393
2877,915094
2878,698195
2879,221882
2880,235147
2881,260700
2882,554632
2883,102724
2884,391617
2885,802172
2886,928816
2887,139833
2888,827415
2889,127986
2890,389677
2891,167756
2892,943230
2893,447656
2894,988900
2895,854635
2896,469253
2897,463504
2898,320105
2899,366822
2900,448661
2901,120733
2902,517542
2903,906582
2904,181664
2905,911013
2906,850475
2907,296014
2908,378986
2909,124034
2910,774316
2911,338819
2912,858354
2913,910482
2914,188826
2915,380502
2916,548302
2917,748193
2918,480533
2919,902221
2920,311623
2921,636620
2922,475334
2923,777845
2924,172295
2925,841655
2926,874415
2927,387733
2928,406043
2929,614784
2930,998442
2931,883422
2932,550451
2933,424701
2934,743660
2935,544953
2936,443071
2937,763918
2938,909106
2939,696350
2940,614721
2941,825480
2942,893370
2943,265093
2944,338380
2945,808209
2946,918251
2947,688233
2948,933157
2949,841101
2950,296240
2951,325203
2952,551803
2953,964837
2954,342084
2955,448818
2956,420069
2957,468565
2958,392191
2959,427015
2960,645974
2961,879633
2962,119923
2963,153856
2964,641236
2965,302939
2966,209859
2967,453301
2968,819507
2969,190938
2970,751740
2971,762833
2972,269651
2973,412870
2974,870808
2975,701807
2976,205168
2977,696966
2978,322600
2979,742855
2980,835987
2981,485295
2982,657011
2983,779930
2984,919303
2985,152122
2986,335771
2987,723515
2988,717067
2989,463688
2990,763804
2991,327093
2992,520008
2993,759343
2994,737417
2995,309800
2996,315773
2997,878728
2998,352127
2999,284961
3000,831475
3001,201804
3002,582791
3003,972041
3004,198560
3005,586732
3006,794464
3007,122727
3008,311988
3009,487833
3010,149890
3011,273093
3012,921109
3013,622617
3014,664690
3015,486659
3016,701732
3017,564674
3018,988483
3019,140391
3020,373814
3021,402034
3022,447138
3023,392338
3024,650279
3025,453084
3026,717217
3027,552374
3028,368027
3029,829499
3030,107044
3031,339840
3032,711874
3033,248936
3034,640202
3035,447614
3036,867079
3037,601400
3038,903322
3039,622622
3040,966737
3041,797037
3042,902485
3043,505556
3044,790298
3045,859156
3046,832369
3047,713455
3048,461214
3049,985958
3050,269939
3051,175266
3052,899012
3053,164985
3054,489850
3055,182882
3056,232388
3057,607584
3058,277897
3059,215824
3060,196522
3061,231710
3062,336199
3063,701244
3064,390182
3065,513638
3066,974117
3067,926689
3068,157336
3069,297181
3070,219299
3071,957192
3072,813767
3073,870537
3074,968239
3075,490999
3076,163090
3077,930584
3078,668919
3079,786175
3080,895219
3081,238464
3082,849793
3083,724239
3084,544987
3085,743034
3086,977940
3087,667105
3088,573248
3089,880620
3090,600006
3091,793776
3092,219141
3093,370785
3094,826626
3095,234824
3096,158816
3097,298168
3098,952386
3099,863080
3100,953891
3101,228058
3102,844767
3103,780551
3104,955322
3105,997100
3106,470240
3107,168633
3108,128843
3109,799935
3110,893423
3111,746121
3112,631288
3113,237339
3114,793626
3115,856137
3116,170184
3117,444567
3118,194738
3119,454808
3120,402620
3121,756212
3122,596649
3123,487247
3124,839614
3125,981981
3126,612511
3127,530844
3128,446962
3129,718729
3130,123257
3131,613286
3132,460660
3133,992831
3134,206230
3135,608663
3136,191487
3137,936510
3138,204720
3139,382220
3140,386611
3141,958773
3142,290187
3143,857732
3144,532080
3145,461571
3146,668577
3147,429604
3148,301370
3149,551967
3150,959582
3151,338419
3152,828514
3153,457542
3154,512049
3155,670276
3156,251589
3157,738467
3158,504179
3159,403201
3160,483095
3161,107759
3162,333922
3163,926608
3164,217658
3165,460638
3166,902338
3167,997849
3168,500130
3169,258898
3170,216096
3171,635216
3172,254779
3173,772924
3174,211880
3175,302142
3176,874717
3177,912868
3178,839201
3179,284427
3180,966438
3181,192988
3182,882327
3183,677747
3184,429510
3185,849612
3186,198696
3187,704517
3188,538419
3189,914146
3190,642764
3191,170616
3192,786753
3193,165874
3194,890223
3195,146045
3196,968169
3197,225884
3198,486786
3199,364567
3200,193636
3201,798507
3202,912021
3203,235211
3204,449935
3205,482709
3206,719335
3207,787410
3208,229169
3209,101803
3210,881092
3211,335163
3212,207361
3213,206465
3214,666849
3215,251808
3216,339792
3217,625677
3218,243688
3219,609587
3220,761534
3221,545820
3222,301577
3223,365067
3224,730249
3225,656860
3226,745150
3227,855576
3228,824071
3229,101435
3230,672037
3231,893950
3232,174113
3233,507602
3234,384205
3235,110442
3236,455063
3237,543616
3238,568452
3239,284613
3240,534443
3241,573663
3242,259340
3243,782907
3244,176541
3245,896086
3246,967630
3247,173405
3248,315682
3249,821081
3250,538895
3251,280239
3252,429358
3253,132788
3254,916148
3255,249043
3256,876989
3257,284830
3258,412724
3259,759074
3260,207362
3261,999216
3262,512085
3263,173324
3264,377010
3265,582596
3266,861370
3267,999091
3268,628778
3269,365492
3270,687502
3271,500980
3272,853505
3273,890983
3274,856135
3275,188214
3276,936547
3277,696904
3278,436225
3279,199533
3280,242434
3281,252035
3282,321400
3283,919929
3284,585185
3285,478446
3286,708815
3287,345490
3288,419414
3289,127076
3290,166342
3291,836614
3292,484522
3293,621324
3294,154445
3295,718596
3296,773384
3297,357710
3298,526088
3299,745477
3300,171647
3301,810829
3302,684944
3303,619262
3304,312635
3305,727722
3306,399238
3307,663096
3308,318597
3309,346705
3310,506822
3311,913753
3312,926726
3313,536182
3314,340126
3315,750560
3316,644559
3317,496964
3318,553602
3319,939079
3320,827672
3321,206006
3322,230656
3323,280510
3324,524196
3325,927241
3326,991142
3327,834720
3328,800649
3329,932040
3330,384396
3331,582723
3332,770816
3333,732462
3334,450936
3335,541953
3336,743033
3337,754529
3338,161907
3339,829142
3340,931851
3341,582859
3342,770002
3343,163630
3344,537904
3345,727550
3346,841337
3347,133071
3348,504717
3349,845471
3350,333777
3351,207292
3352,838765
3353,894705
3354,867861
3355,128204
3356,552958
3357,239613
3358,106639
3359,812087
3360,411523
3361,509413
3362,237155
3363,375058
3364,734155
3365,806074
3366,108291
3367,922427
3368,255713
3369,233094
3370,751459
3371,637795
3372,556581
3373,938159
3374,295440
3375,709919
3376,517676
3377,246217
3378,415232
3379,763029
3380,270169
3381,936285
3382,187543
3383,542204
3384,712934
3385,178087
3386,726547
3387,707185
3388,713563
3389,974564
3390,411177
3391,218570
3392,450928
3393,697234
3394,474243
3395,540104
3396,176651
3397,701538
3398,617622
3399,851420
3400,418427
3401,941834
3402,571392
3403,774866
3404,370192
3405,487153
3406,982085
3407,549792
3408,483567
3409,586514
3410,235441
3411,443370
3412,920996
3413,915081
3414,969495
3415,545040
3416,928384
3417,481363
3418,324352
3419,914237
3420,353552
3421,486576
3422,933585
3423,342063
3424,401013
3425,808535
3426,545038
3427,785972
3428,510173
3429,853216
3430,495035
3431,217355
3432,672610
3433,281231
3434,364437
3435,711740
3436,815634
3437,706146
3438,422556
3439,786106
3440,718518
3441,288192
3442,340355
3443,860868
3444,230754
3445,230159
3446,957652
3447,973610
3448,478749
3449,904934
3450,782326
3451,577375
3452,868013
3453,688940
3454,137828
3455,775415
3456,667856
3457,532175
3458,243790
3459,357518
3460,814817
3461,952618
3462,214492
3463,345348
3464,908821
3465,348975
3466,156178
3467,274358
3468,781421
3469,286390
3470,248051
3471,720081
3472,762222
3473,282336
3474,164535
3475,145837
3476,480654
3477,972646
3478,990168
3479,558499
3480,493218
3481,120729
3482,384210
3483,803204
3484,639710
3485,869975
3486,246939
3487,585895
3488,100958
3489,582610
3490,346628
3491,387611
3492,289968
3493,940108
3494,621457
3495,456295
3496,911398
3497,730900
3498,480618
3499,445793
3500,337519
3501,109836
3502,645592
3503,479355
3504,139324
3505,376425
3506,318078
3507,164472
3508,192618
3509,564766
3510,405806
3511,562814
3512,782849
3513,341345
3514,623931
3515,969793
3516,208365
3517,420037
3518,397663
3519,895362
3520,324149
3521,587133
3522,963719
3523,178523
3524,729670
3525,568470
3526,174733
3527,412946
3528,483716
3529,295759
3530,946869
3531,409180
3532,667670
3533,916933
3534,853616
3535,925630
3536,723876
3537,735617
3538,856749
3539,102437
3540,114994
3541,383160
3542,797429
3543,672755
3544,431116
3545,422031
3546,459768
3547,559563
3548,928718
3549,773847
3550,383345
3551,724935
3552,107311
3553,690183
3554,308802
3555,104318
3556,729918
3557,871118
3558,941750
3559,193814
3560,665105
3561,423821
3562,450754
3563,759085
3564,384023
3565,587906
3566,726892
3567,646948
3568,604994
3569,800258
3570,827229
3571,854632
3572,830494
3573,527932
3574,902255
3575,759002
3576,180762
3577,901112
3578,211305
3579,353567
3580,915554
3581,873056
3582,333441
3583,833677
3584,406375
3585,965496
3586,901919
3587,300785
3588,771266
3589,105129
3590,730776
3591,198647
3592,242044
3593,359929
3594,402454
3595,895879
3596,281895
3597,851956
3598,219718
3599,585451
3600,154554
3601,594209
3602,838270
3603,711868
3604,554346
3605,246723
3606,569476
3607,261491
3608,574328
3609,796619
3610,557976
3611,710908
3612,464618
3613,761767
3614,801118
3615,928970
3616,322737
3617,523421
3618,310772
3619,869548
3620,471477
3621,188299
3622,667967
3623,739537
3624,535324
3625,529779
3626,913205
3627,991263
3628,315310
3629,200402
3630,819001
3631,171818
3632,176491
3633,717794
3634,497818
3635,157889
3636,536081
3637,409738
3638,968630
3639,107124
3640,284779
3641,422053
3642,111101
3643,579613
3644,511385
3645,139280
3646,389456
3647,220865
3648,856986
3649,232360
3650,405057
3651,617694
3652,244330
3653,264377
3654,207380
3655,842935
3656,646134
3657,213283
3658,721764
3659,743953
3660,841558
3661,796114
3662,380285
3663,626109
3664,360427
3665,179184
3666,791075
3667,210957
3668,588496
3669,635259
3670,740700
3671,428807
3672,669495
3673,541636
3674,174537
3675,378504
3676,577853
3677,628707
3678,438740
3679,278931
3680,975429
3681,594639
3682,496930
3683,118064
3684,932134
3685,379408
3686,315145
3687,580740
3688,628066
3689,547288
3690,539737
3691,974180
3692,546022
3693,723361
3694,909171
3695,487212
3696,897775
3697,214761
3698,221437
3699,965140
3700,662004
3701,591553
3702,160616
3703,645658
3704,168521
3705,351414
3706,787236
3707,846357
3708,198887
3709,884480
3710,268813
3711,105198
3712,102191
3713,790098
3714,150290
3715,102866
3716,183279
3717,757083
3718,603241
3719,892889
3720,117037
3721,264682
3722,338489
3723,648665
3724,150695
3725,136639
3726,409110
3727,192734
3728,213965
3729,175712
3730,792352
3731,508383
3732,384541
3733,429765
3734,927093
3735,568351
3736,933877
3737,496063
3738,655348
3739,348597
3740,495893
3741,847597
3742,864557
3743,845076
3744,980284
3745,324184
3746,476767
3747,143683
3748,485593
3749,843782
3750,170059
3751,949433
3752,189445
3753,333257
3754,131897
3755,425036
3756,935528
3757,139043
3758,379733
3759,849713
3760,585502
3761,313666
3762,911305
3763,874250
3764,198729
3765,847197
3766,909904
3767,282398
3768,927909
3769,297758
3770,945725
3771,536578
3772,621542
3773,864793
3774,327703
3775,738926
3776,404619
3777,599474
3778,725129
3779,407406
3780,396460
3781,519215
3782,287969
3783,880576
3784,133645
3785,131923
3786,970783
3787,555598
3788,709029
3789,114660
3790,337714
3791,591770
3792,669487
3793,128750
3794,984571
3795,280520
3796,909440
3797,445172
3798,704196
3799,491976
3800,223478
3801,731592
3802,422969
3803,574892
3804,304932
3805,394786
3806,710436
3807,892367
3808,467880
3809,686786
3810,550835
3811,773685
3812,140492
3813,495750
3814,895914
3815,235605
3816,840808
3817,339551
3818,584756
3819,863470
3820,228753
3821,174369
3822,986160
3823,551119
3824,842253
3825,831288
3826,125296
3827,795767
3828,664185
3829,348389
3830,170182
3831,402715
3832,837488
3833,906219
3834,180083
3835,367923
3836,442762
3837,342554
3838,428376
3839,170684
3840,480189
3841,806689
